,comm_1
9771,3419943699
9772,1008782176610144256
9773,1157078873974235137
9774,827886906671243264
9775,1689379274
9776,1050418659888390152
9777,190337474
9778,163661224
9779,2335989295
9780,186280689
9781,2828754742
9782,263754748
9783,3095105310
9784,3382359922
9785,900013566018936832
9786,1644341802
9787,1329226386
9788,348213542
9789,309951638
9790,728249351814926336
9791,485282298
9792,1044980035642425347
9793,407294283
9794,236454760
9795,181232300
9796,3368419893
9797,251166174
9798,1034508356436877313
9799,336164891
9800,748401642
9801,767155995671982080
9802,1017029928628387846
9803,1014901323236626432
9804,1111357633976565761
9805,716282224
9806,1049690888933380097
9807,2490283934
9808,190434769
9809,1290296934725558277
9810,4087087275
9811,1193787278
9812,1354905774686875649
9813,1216501633036754945
9814,1659527748
9815,829890822824943616
9816,192755213
9817,2595631321
9818,517485247
9819,1302351437779918849
9820,1074411735065481216
9821,1013846859872395265
9822,2394972941
9823,1291124688429752325
9824,1205980838975983619
9825,1219747840987160579
9826,282833933
9827,1002163575463522304
9828,800842329636634625
9829,113659088
9830,1342844526
9831,996529701031161865
9832,252100000
9833,4365050801
9834,1533953118
9835,702509333565857793
9836,212697914
9837,75231027
9838,1032282282252492800
9839,1275209392892325888
9840,4486055565
9841,4826246397
9842,2313072111
9843,1303032477905190914
9844,39831569
9845,1611512233
9846,1171547257633726465
9847,2593787585
9848,1131512950957793280
9849,839104133227499521
9850,1057407209783640065
9851,714381385
9852,2325441230
9853,727666847051616256
9854,2342503538
9855,972607370
9856,185007458
9857,4461352887
9858,72425560
9859,238258844
9860,151955647
9861,271148086
9862,939485119
9863,1252962370005151744
9864,198883031
9865,1139212742487924739
9866,1214946375206686720
9867,316910421
9868,1180984333005475842
9869,105270287
9870,953879132
9871,903047798647640068
9872,756645318708588544
9873,1244015640
9874,569416360
9875,206184452
9876,1322936824105414657
9877,188524624
9878,774581886
9879,1027606846864089089
9880,162537995
9881,3386799940
9882,3493621518
9883,887156181483048960
9884,4812370257
9885,872664229
9886,1326736190
9887,711656542479781888
9888,2338546143
9889,594358648
9890,174016857
9891,3367964339
9892,1324657944613523457
9893,600710938
9894,154965274
9895,1262800034753634304
9896,1332505906228174849
9897,1332380010406096896
9898,1075211636
9899,700823119993425920
9900,1165050368432193537
9901,2582526618
9902,881267766447230980
9903,2570104899
9904,375502775
9905,4900008699
9906,160617292
9907,1045339257576071168
9908,1186580481023893505
9909,86185915
9910,2191811787
9911,1490275704
9912,1321283526679998464
9913,171729196
9914,508799001
9915,1096381861834772480
9916,1031218769358729217
9917,1036993921308610560
9918,941837048771735552
9919,1113260766155743233
9920,1121521491554832384
9921,3421276240
9922,353964646
9923,942974620696809472
9924,1189595374635368449
9925,276274050
9926,2355705025
9927,859489247086206977
9928,1228796774
9929,82813129
9930,2990156955
9931,1266161713
9932,1173020492057522176
9933,238215010
9934,4824875320
9935,92590985
9936,150030377
9937,357403601
9938,2198937012
9939,144531097
9940,3044714165
9941,1159064509551644672
9942,1357355785827811329
9943,1909623991
9944,181103645
9945,1257028917006868481
9946,1033340821486166017
9947,2418905506
9948,1470901284
9949,197411266
9950,3028088058
9951,4843889267
9952,144730094
9953,1038643712
9954,262906202
9955,3239194919
9956,59121315
9957,438397335
9958,320349416
9959,1078350376204730368
9960,927912322127089664
9961,1123221661401210880
9962,139437252
9963,550124147
9964,164709366
9965,1324397612284391426
9966,2728254677
9967,1041766013652676608
9968,2243295479
9969,149662270
9970,2960852535
9971,272192654
9972,21111224
9973,1337068069101965314
9974,899019102
9975,1246092379251257346
9976,1684606404
9977,1187550564097445889
9978,1352084966293860353
9979,82691832
9980,983846514987622400
9981,305870855
9982,828413870
9983,180091959
9984,175709076
9985,4902462892
9986,795837298839605250
9987,216392814
9988,833907972
9989,536045808
9990,1333880333348048896
9991,1114836230
9992,981588014
9993,167589328
9994,2166944480
9995,3382424512
9996,423752042
9997,331968118
9998,2377722129
9999,1070318189010186240
10000,196652230
10001,291771744
10002,158869286
10003,54400625
10004,607828392
10005,158019784
10006,3417847973
10007,4028158234
10008,1023174711239430144
10009,133684226
10010,1307484720830320641
10011,799391353750876165
10012,1334069011869523975
10013,908452741701398528
10014,347966788
10015,163162392
10016,38497430
10017,855433794
10018,66666856
10019,162873142
10020,1169735640
10021,492795999
10022,1352367286880006157
10023,32332130
10024,1011430309
10025,2366410560
10026,1238371979000008705
10027,359096965
10028,1167173617106542592
10029,166692322
10030,1269377538884882432
10031,335727501
10032,145389084
10033,376361136
10034,344972683
10035,514192660
10036,303824205
10037,1106388392680542209
10038,1040106564756090880
10039,1431377611
10040,188481486
10041,327004869
10042,1301600714893021185
10043,516122862
10044,443866105
10045,1656802459
10046,709450006537904128
10047,1178404743779147776
10048,4800022036
10049,3320921013
10050,1624663386
10051,226387687
10052,1102702129
10053,276123821
10054,1214533590001889280
10055,1019204847646715904
10056,3904967063
10057,793525874326921216
10058,51345577
10059,252250883
10060,1201944994464063489
10061,19403453
10062,410950278
10063,754305847103197185
10064,2412575347
10065,279156124
10066,194733144
10067,172830081
10068,1324488820251860992
10069,168346426
10070,344251241
10071,167174248
10072,172055945
10073,894527778929987584
10074,180748742
10075,828658015758905344
10076,419129325
10077,985274068990558208
10078,4093595878
10079,1293993120972058624
10080,200343171
10081,1194464264884490240
10082,780873641550635009
10083,2802397790
10084,3386586467
10085,184513438
10086,2496563910
10087,168234074
10088,159658740
10089,453777531
10090,117288686
10091,951956444
10092,310677495
10093,1175242290043990017
10094,186593162
10095,2757779650
10096,942854763170992131
10097,4647418456
10098,4091936741
10099,713860473310076928
10100,3296043861
10101,198982201
10102,630320617
10103,2898373264
10104,1110026622458056704
10105,59787383
10106,776184755570282496
10107,1218241886667886593
10108,533278919
10109,2207426402
10110,758106994997923840
10111,1074694374901059584
10112,1336829328865325056
10113,2236311158
10114,172130975
10115,476242503
10116,560106540
10117,174370889
10118,3035275227
10119,191860299
10120,191448260
10121,1464638041
10122,1175076765628338178
10123,54617598
10124,1122579088550633477
10125,173835795
10126,134176998
10127,2168494561
10128,142375788
10129,325697563
10130,892397441772924928
10131,1202034837458182144
10132,178971328
10133,14432776
10134,2381191612
10135,98829073
10136,891510511531167744
10137,193116750
10138,630511435
10139,485931923
10140,89161900
10141,1243353029656674305
10142,148128645
10143,2321317278
10144,130916621
10145,766403370
10146,357179501
10147,1161052102665392128
10148,339454419
10149,91103160
10150,1059767209046740992
10151,2416875776
10152,3226959003
10153,1189314515130900491
10154,1344082345339609090
10155,437918220
10156,239633202
10157,2976872849
10158,226367576
10159,182809592
10160,436815044
10161,120885742
10162,852357576
10163,836760132830769152
10164,3246423167
10165,66322710
10166,2232318271
10167,822819278911107072
10168,127776841
10169,1209400458097385472
10170,146841623
10171,1296717765273935877
10172,1241077867297021953
10173,218629699
10174,1283923533287043073
10175,1083378989475991553
10176,263776793
10177,3786225736
10178,4043305996
10179,881349856916365312
10180,4261090151
10181,1205991346697375747
10182,1400116596
10183,736411692331106304
10184,1167612411106549760
10185,534433695
10186,273148425
10187,161134257
10188,866398950399594496
10189,139576290
10190,18116742
10191,992097493142982656
10192,1343995343009099776
10193,1194447685220282370
10194,501192281
10195,4466250023
10196,802163426000850944
10197,2802688882
10198,1010132027360804864
10199,164679213
10200,2373504493
10201,907136610
10202,788912879382724608
10203,163231176
10204,437642920
10205,1576010624
10206,137034147
10207,2178828769
10208,906767045047484418
10209,702407455
10210,213698271
10211,319237811
10212,258595094
10213,1123644326968549385
10214,1616926892
10215,4172287703
10216,717191521724981248
10217,3065962127
10218,594812506
10219,944040511
10220,21781049
10221,2267756708
10222,185434863
10223,2973625259
10224,2174676724
10225,1289038416848596996
10226,262840886
10227,196902089
10228,563093291
10229,1935296545
10230,934838210
10231,1531044830
10232,2912070189
10233,965223216
10234,2591876556
10235,3073194580
10236,1095470201448075265
10237,210719602
10238,1308900787981086720
10239,1357423730448871427
10240,162880289
10241,1263698947903815685
10242,1222212433168740354
10243,186911403
10244,146565506
10245,177663928
10246,187067988
10247,991854984
10248,40501695
10249,718094375377612804
10250,1120717824299814912
10251,3024185075
10252,28633244
10253,117793564
10254,477778881
10255,4730494336
10256,2580165527
10257,191516243
10258,57829913
10259,582279699
10260,3340060239
10261,1634511739
10262,901616815721373696
10263,132738712
10264,2802459665
10265,388628001
10266,1044050419150934016
10267,716953184
10268,2897627692
10269,1593589956
10270,129798882
10271,455150535
10272,373665367
10273,97140440
10274,103001571
10275,951633115
10276,166801998
10277,960502097048457216
10278,178483002
10279,820003165001105409
10280,415805812
10281,1095355291
10282,1048845445
10283,4730221708
10284,48541827
10285,182998829
10286,846087693050269700
10287,1327586210789945346
10288,171110904
10289,187755932
10290,151949387
10291,1189566531610595329
10292,3003538165
10293,3903608242
10294,170041841
10295,1193695009817743360
10296,4648076896
10297,1050045698207608832
10298,145665681
10299,187371907
10300,775856867000057857
10301,500329921
10302,3023208790
10303,829399342016520193
10304,911180816
10305,2937827289
10306,2901547251
10307,1239609576
10308,278191114
10309,747890815217860608
10310,2600863764
10311,4505729433
10312,396308984
10313,186903853
10314,184200898
10315,595721796
10316,1256326929529135104
10317,108640281
10318,1237856028730908672
10319,895354771812622336
10320,4149551965
10321,4694481390
10322,797005746
10323,300304395
10324,221587753
10325,888146569270353926
10326,427734727
10327,16552669
10328,1054509209507766272
10329,186586731
10330,987512352902991873
10331,1102184689492807680
10332,2751685973
10333,1321996780163260418
10334,1055916046916485120
10335,1051487810757242880
10336,136724834
10337,1483710126
10338,150929032
10339,229613485
10340,469246786
10341,570507285
10342,124184418
10343,1166451375926128641
10344,758432870046240777
10345,1175531363568619522
10346,210813654
10347,2884653928
10348,1799365298
10349,2421178262
10350,188470862
10351,537779287
10352,4496951962
10353,1326890964489744384
10354,355857927
10355,2870958821
10356,77890418
10357,168551322
10358,543760099
10359,457936350
10360,948795422
10361,965016066475905026
10362,87066919
10363,929574097020956672
10364,1670475145
10365,1099462045014069248
10366,2596362229
10367,595192182
10368,33430491
10369,318711008
10370,1489399164
10371,39683135
10372,899295314494054400
10373,342980255
10374,365688694
10375,3394132509
10376,131899046
10377,1198744862
10378,1281675789621170177
10379,41758160
10380,1113513051616088064
10381,57806552
10382,31035700
10383,36792273
10384,155304152
10385,997048018783363072
10386,90550063
10387,2706697412
10388,1151286415797473280
10389,992510221871435777
10390,32485590
10391,761930485698334721
10392,81190413
10393,1281353198821871616
10394,92983369
10395,155594140
10396,2611768156
10397,7824352
10398,111129163
10399,1242844794
10400,153167189
10401,392359254
10402,2352039367
10403,153264885
10404,1324025812220317698
10405,184915348
10406,1060872768516956160
10407,150934466
10408,18761819
10409,719177972
10410,815580721
10411,226797425
10412,792356610
10413,198959942
10414,229553319
10415,171592780
10416,836085600944025601
10417,1208601167804194816
10418,95578799
10419,106469703
10420,225428761
10421,151128833
10422,883495513294864384
10423,54308993
10424,1287986006256492544
10425,495525729
10426,2925232044
10427,1155399542734561280
10428,933323882
10429,2246024810
10430,1047241802808545282
10431,1069798191607017472
10432,133956465
10433,1345764803315429376
10434,1407765644
10435,1234640540693606400
10436,1021187500092678144
10437,1340113655208271873
10438,98821985
10439,810526134429487104
10440,129363520
10441,1333555998511034368
10442,121514851
10443,145375777
10444,970328844
10445,1187401798556012547
10446,1975564712
10447,590602303
10448,49821852
10449,1412435060
10450,95809361
10451,629617184
10452,50130973
10453,3006504929
10454,84368855
10455,165269619
10456,186593793
10457,2961997336
10458,2252205606
10459,1280164555650367489
10460,983675893108367360
10461,887606650642812929
10462,974809158
10463,52775247
10464,295893043
10465,2351780215
10466,2825607552
10467,759805570039762949
10468,829747428
10469,1204829010481623040
10470,1012428390194966529
10471,109714931
10472,1260736507
10473,1215759676874395648
10474,629214213
10475,2395547340
10476,856026423714340864
10477,15572962
10478,1190772792544894977
10479,1258048349040783360
10480,1244597798
10481,264531626
10482,838264898190598144
10483,1079484597828812801
10484,596501435
10485,151281359
10486,4249457457
10487,453404298
10488,531704609
10489,1262511860
10490,280022746
10491,2713457243
10492,2355180087
10493,711728969226305536
10494,3393000880
10495,1473498006
10496,2738660375
10497,164097895
10498,1488097778
10499,739318164
10500,330010925
10501,914670798836834305
10502,1062008930442887168
10503,1362183691762610176
10504,695950987228540928
10505,913418974364389376
10506,234856963
10507,821214981056331778
10508,119202039
10509,4710940635
10510,193491454
10511,142510095
10512,1024805341438074881
10513,2700886485
10514,984499693232312321
10515,968293273
10516,1045717531
10517,41259028
10518,1096832688110161925
10519,113121550
10520,1905302827
10521,410377491
10522,3405755488
10523,2298160011
10524,1100017507
10525,3921478223
10526,899044902654365696
10527,309349067
10528,346212709
10529,2997444376
10530,878663865302753281
10531,1260622812911460353
10532,1164354038307205120
10533,4841771693
10534,716982355571970048
10535,1197174769872969728
10536,2537749436
10537,202653201
10538,4191294015
10539,3381202673
10540,1097089105
10541,714896328996884481
10542,209764121
10543,1006899970321014792
10544,1126554818888261632
10545,146564719
10546,1625574702
10547,1952991
10548,1100111034591907840
10549,1183550815
10550,3665584036
10551,1349188472
10552,4197399609
10553,4167620799
10554,896123283988459520
10555,210274796
10556,717840063984504836
10557,2182142194
10558,1157246827
10559,254380588
10560,777066368
10561,866144164794257409
10562,249982739
10563,2594720637
10564,248531695
10565,4906588589
10566,1243186810395787264
10567,963570445743247361
10568,1031336857643180032
10569,1307496121191862272
10570,431316346
10571,269806816
10572,1485487646
10573,2880224117
10574,891809924761739265
10575,749828593
10576,280141360
10577,1252049536249462784
10578,1438195184
10579,1278394532908982273
10580,1016884471474327553
10581,925357643882991616
10582,72424988
10583,4191923434
10584,978483686881546240
10585,1155893194246230016
10586,1334148664596500483
10587,234441059
10588,1541783899
10589,1336757426192781316
10590,1233770238547759107
10591,1334117576352403457
10592,1075461754052927488
10593,864167669297274881
10594,1261758355539927040
10595,1273197644
10596,1013466012963008512
10597,170857908
10598,817046209873530880
10599,2832567957
10600,169154717
10601,1129891678926581761
10602,244200735
10603,2190560277
10604,1782486925
10605,2256004650
10606,155664598
10607,980830951
10608,1125153699620372487
10609,907445238792368128
10610,1352261113400979456
10611,3911458251
10612,1204088199443865601
10613,1291882842344099842
10614,2157327342
10615,1334099674219896833
10616,1334963473978187780
10617,296553322
10618,196411264
10619,1266776502357671937
10620,1201192526683820034
10621,17557030
10622,527797017
10623,1153286425850327041
10624,134570766
10625,1354264648514744321
10626,858461045211496448
10627,1350863248569081859
10628,1502053561
10629,1022892985699258370
10630,193935571
10631,200743508
10632,266948671
10633,710865728870686720
10634,3308370502
10635,157772779
10636,2319950959
10637,126755500
10638,1208216041303814145
10639,757896318
10640,581421131
10641,140468158
10642,1649245686
10643,734125260480610304
10644,26644308
10645,107561069
10646,206384781
10647,915726122394034177
10648,145990731
10649,1125146496704421890
10650,4627516295
10651,167120831
10652,1237549100477931520
10653,1194557155
10654,188679281
10655,900515616
10656,497164268
10657,1143950771559555073
10658,147078123
10659,1012884336
10660,293577762
10661,1309479445
10662,1058413174897238016
10663,1109323608462102528
10664,238885135
10665,528716709
10666,151419014
10667,69091475
10668,195886809
10669,204344729
10670,354747584
10671,836808035507048449
10672,149307794
10673,1488475178
10674,128047706
10675,3701296475
10676,975079712
10677,284821763
10678,1975059986
10679,405601249
10680,906338659
10681,1074951097125617665
10682,44181699
10683,253227758
10684,188402974
10685,17009888
10686,3034009654
10687,1158393038273691651
10688,243051750
10689,956021221837156353
10690,1359343072694464512
10691,54043802
10692,77221803
10693,3303387964
10694,1274897709435101184
10695,736705573672996864
10696,2218063107
10697,3371375109
10698,1061623291
10699,444838492
10700,541144145
10701,1558603836
10702,412533031
10703,126460465
10704,1297283279008215043
10705,853883515
10706,3153242404
10707,208512320
10708,2825099506
10709,89259235
10710,2361863516
10711,2205221334
10712,340608971
10713,112012087
10714,3418776058
10715,1024370994574712832
10716,119507409
10717,162902440
10718,1248252504523059200
10719,1212140608539594752
10720,894378417092689921
10721,300249685
10722,1169667756335214592
10723,875882243364982784
10724,1088158477082599425
10725,1297642819809615874
10726,126307503
10727,4195935034
10728,169491528
10729,951526661476020224
10730,1284504497411194886
10731,1286373099177422852
10732,183392877
10733,257658545
10734,295941965
10735,76338946
10736,3022179809
10737,2894532125
10738,447575411
10739,1193869221555556353
10740,171714069
10741,412647356
10742,94322337
10743,731124589321846784
10744,987634736
10745,4206531664
10746,1354966662777348101
10747,1059410003348652032
10748,817483361153384453
10749,1032811143553789952
10750,1359686949842386947
10751,462257460
10752,1170777693010485248
10753,1262764130420707331
10754,2165548399
10755,82997791
10756,1025101808
10757,379465688
10758,886754531450777600
10759,20468279
10760,91620302
10761,3202730908
10762,2961145895
10763,107157189
10764,466035898
10765,342257526
10766,267915638
10767,78698160
10768,1120338066269511685
10769,3656503461
10770,771843842530242560
10771,4196614576
10772,173987729
10773,1221478750115835904
10774,1031567135917699072
10775,935617523474665472
10776,812482873961877506
10777,1351510656172896257
10778,566843867
10779,822341323
10780,271385386
10781,462369720
10782,312071487
10783,355771659
10784,166640751
10785,164096999
10786,2463421321
10787,200733756
10788,390260786
10789,4195784841
10790,136608479
10791,1281706673707638784
10792,953731125502980096
10793,258234041
10794,197090653
10795,905923555002605570
10796,541086350
10797,923231865695326208
10798,1691248789
10799,600101471
10800,707869039637487616
10801,4257495988
10802,4146258917
10803,777979589108768769
10804,336957593
10805,1349735398126231561
10806,1281640890549907457
10807,823529753902743553
10808,609490105
10809,2984702004
10810,1057099848615370753
10811,3008110492
10812,141789881
10813,949376259326398464
10814,2722033818
10815,1347381064667430914
10816,170035816
10817,1002971732544774151
10818,811417296
10819,143574593
10820,758678281919012864
10821,225954345
10822,389727906
10823,189255008
10824,3347413991
10825,712060086
10826,1247355154753560576
10827,567544707
10828,317930610
10829,1235020273734356992
10830,836959202
10831,1024162581727141888
10832,1059148646
10833,212402927
10834,171587516
10835,812328355802607616
10836,1054754103983816705
10837,892249584
10838,739225995979395073
10839,974194712
10840,975365156212543488
10841,1140701371492163585
10842,1382230580
10843,352665443
10844,916258954300272640
10845,1315216946720378881
10846,135028675
10847,1041277975
10848,1160781981610848256
10849,152833227
10850,208587522
10851,1312745458528399361
10852,1904296490
10853,1000149593936551938
10854,974027715702640645
10855,303455483
10856,569623067
10857,209109161
10858,1353843878370177025
10859,1347548547684724737
10860,254107957
10861,540251788
10862,142913469
10863,40931469
10864,81690656
10865,1310936106817511424
10866,2804447342
10867,406793610
10868,1321180350643658753
10869,820044026
10870,52925848
10871,863610637
10872,86587382
10873,1063566999744327680
10874,333613686
10875,384040967
10876,134548067
10877,1732595851
10878,3793845681
10879,1269780486420905984
10880,1200497517064007680
10881,160212994
10882,210840034
10883,151268645
10884,339948717
10885,726389023938371585
10886,2960739585
10887,135109534
10888,4247148406
10889,339213277
10890,158595273
10891,1325266310331293696
10892,311143961
10893,360792547
10894,2751628565
10895,225566265
10896,1193645199890751488
10897,2213490589
10898,126693633
10899,890401456985165825
10900,1261069470421979136
10901,1338939386336043021
10902,142244936
10903,2386956488
10904,206171400
10905,464020169
10906,381279347
10907,146268876
10908,309201526
10909,1019317156750741506
10910,300390610
10911,144976561
10912,739328912
10913,349974312
10914,144202310
10915,163272372
10916,171566971
10917,42923085
10918,310273500
10919,1055200613120774149
10920,200245009
10921,278067945
10922,1223824810846957568
10923,1373498509
10924,115299839
10925,1358532594384703490
10926,555642161
10927,133552474
10928,1248651180068216839
10929,1849671619
10930,1368240533622128648
10931,407615404
10932,173347509
10933,887472265499217921
10934,1240570457453101056
10935,21316101
10936,184245180
10937,3004770011
10938,767742
10939,143828738
10940,4195855120
10941,3112019957
10942,167918366
10943,621905071
10944,439704904
10945,893954003603779587
10946,388036620
10947,711690851525763073
10948,1120083102
10949,1131949006337261570
10950,1123058379591700483
10951,3091522401
10952,131310260
10953,788446193080791040
10954,968596562
10955,122207673
10956,1369385587
10957,172141880
10958,698899823278297088
10959,214986628
10960,894236154094112768
10961,355045904
10962,928005602428809216
10963,2241579526
10964,49482270
10965,1181900708616048640
10966,248754659
10967,151305188
10968,1275567665684328450
10969,4428375419
10970,1225783765651292161
10971,967772300132126721
10972,18638753
10973,176149063
10974,1300531178047442944
10975,166805538
10976,3448052957
10977,1102169692792389632
10978,1922974531
10979,150857966
10980,888909833424035842
10981,1039222364821770241
10982,2645763876
10983,2677074587
10984,138790217
10985,1082815581143949313
10986,1212958979480883200
10987,135165305
10988,162915463
10989,1044929228461027328
10990,834958472059973632
10991,975555319651815424
10992,390382852
10993,1283033988316237826
10994,807206091201384448
10995,3388441061
10996,1240790049232486401
10997,1128286216141660165
10998,735047664
10999,705538482786213888
11000,1490483659
11001,138608757
11002,33076490
11003,113868870
11004,125528134
11005,183277310
11006,1073587808462348290
11007,1281785786493534208
11008,170876848
11009,2343244606
11010,142013709
11011,149519051
11012,919820970852077568
11013,547378071
11014,1088454358541295617
11015,3065748729
11016,262963529
11017,1337202511
11018,1128869431
11019,1333456253700501509
11020,169114287
11021,229963473
11022,1030092428819292161
11023,1074124580
11024,3380375447
11025,937477669066862592
11026,28655692
11027,1257845442869702663
11028,1303835963546898432
11029,2685214193
11030,700724501554864128
11031,4907354273
11032,102462127
11033,1333400339463217156
11034,1025331843309232128
11035,182319400
11036,1176902372263682050
11037,163513874
11038,615946452
11039,1076226156439982082
11040,836369558764158977
11041,4896706619
11042,129177649
11043,731517308649103360
11044,1120408591796776960
11045,1249203480759357440
11046,186988994
11047,224491225
11048,990204254324514819
11049,131068673
11050,1115990483505958913
11051,305893717
11052,731679439
11053,186696833
11054,2727044719
11055,3409573929
11056,2447767196
11057,1171886027268677633
11058,292601461
11059,367620703
11060,966818503524323328
11061,985249877616680964
11062,1348725512714256385
11063,892569378511892480
11064,206985786
11065,1068908814718705664
11066,3011590881
11067,230036927
11068,347856344
11069,1318774764
11070,4846393606
11071,977345161
11072,1162776758879510528
11073,2850358032
11074,1150092204402192385
11075,162082807
11076,993661679371243520
11077,94465260
11078,35885642
11079,182894556
11080,352658764
11081,2373377140
11082,1323495589
11083,140920012
11084,1355254378068922368
11085,1327451770801561603
11086,1870046222
11087,150944737
11088,36435126
11089,276111635
11090,1360956012702945281
11091,745754406159847424
11092,527677057
11093,2657924021
11094,2953054617
11095,1220704871176966146
11096,1540058652
11097,885912162996277249
11098,1307096529182785537
11099,297688777
11100,2978666349
11101,190499498
11102,451856467
11103,1251004167944052739
11104,252123139
11105,818229818
11106,105826958
11107,715591929128488962
11108,722390299050422272
11109,153556654
11110,254383730
11111,165246439
11112,607718040
11113,215516923
11114,3321305493
11115,284795400
11116,186941686
11117,4232856832
11118,111662626
11119,293319403
11120,1663386330
11121,849003079
11122,1015893787
11123,20816312
11124,480453846
11125,144614900
11126,3577649488
11127,2847353651
11128,66998289
11129,254358886
11130,88823330
11131,201134526
11132,281310423
11133,1357812984
11134,153487456
11135,1124487716631085056
11136,1921546903
11137,2326791757
11138,846834859138015234
11139,270134230
11140,1119659546753019909
11141,891319834138607616
11142,322237511
11143,1112996442
11144,2220633485
11145,978891414
11146,835152516392316930
11147,177780800
11148,192933362
11149,1210315291227545601
11150,864129326
11151,1273407497358004224
11152,1059204091077898240
11153,1326938939744194561
11154,1460996976
11155,1254086180649435136
11156,239947135
11157,313958700
11158,1318934759003820032
11159,826951111
11160,1323193026
11161,179358101
11162,1408338306
11163,1884213451
11164,190841514
11165,1068259700741939202
11166,1334737799900237824
11167,125146569
11168,122512450
11169,4214194317
11170,99640978
11171,188459838
11172,1131636208608645120
11173,916837734324621312
11174,17541335
11175,1242828590808522753
11176,1195855915
11177,158622681
11178,1273729342686756868
11179,504708522
11180,1676670056
11181,1277298636125360129
11182,1290133177
11183,884205710137065472
11184,347610542
11185,134507318
11186,146429383
11187,891726276305842176
11188,90781670
11189,849332336
11190,256239024
11191,29223956
11192,153113451
11193,884802435398676484
11194,129547883
11195,1352254687567884290
11196,485765583
11197,3962427973
11198,957769597024899075
11199,2494241209
11200,1162018617971658752
11201,1291399677280231425
11202,2657889472
11203,373143990
11204,210955858
11205,1643060006
11206,176913902
11207,77212548
11208,2378670722
11209,1921866583
11210,29237210
11211,4197154127
11212,172987418
11213,1082041898469126144
11214,161939197
11215,142364808
11216,1219043073260433408
11217,4229821691
11218,804524809724055552
11219,1258224947429871621
11220,32401333
11221,132638001
11222,34855688
11223,1076690845
11224,925497828436213762
11225,2784649609
11226,2190556763
11227,1040258091269451776
11228,4867443759
11229,371319138
11230,1355780258272866305
11231,2950409632
11232,322432866
11233,459270241
11234,1190361600710107139
11235,155735528
11236,28865158
11237,1570435753
11238,134793408
11239,820632388149645313
11240,1357899891691954183
11241,724789022137159681
11242,957455883679813634
11243,2947855187
11244,168166387
11245,3112204691
11246,853758699617345536
11247,3438680637
11248,721521137855893504
11249,4702782553
11250,15186930
11251,1113616724996370432
11252,874641825440706560
11253,1052497820706623488
11254,2267163098
11255,893518116092641284
11256,158963231
11257,1363287336952414216
11258,315481931
11259,4684396326
11260,1244968748
11261,1169397652372545537
11262,3379393625
11263,1267883990914142209
11264,1224796846633181184
11265,1302295920327958529
11266,305374949
11267,1111375662114357249
11268,159263465
11269,151110316
11270,1094739504806719488
11271,1254558578444304391
11272,1244786247295533056
11273,2691421178
11274,195203030
11275,1323661761946525697
11276,2586529574
11277,164907756
11278,165153642
11279,1254246780570611712
11280,606371375
11281,1571684947
11282,844340209810583552
11283,1309983746477694976
11284,462299550
11285,855668113
11286,984058797927878657
11287,4544997983
11288,3280049824
11289,204516556
11290,1324150517510131714
11291,4006516679
11292,1244591848343195653
11293,381300506
11294,4915331338
11295,146643429
11296,1330827123888705536
11297,191287108
11298,1378707362
11299,1104450589
11300,1341029424997806081
11301,1184900168489062400
11302,925191286382002176
11303,900937727612395521
11304,730970684969508864
11305,4890528797
11306,3882094395
11307,152689921
11308,65634865
11309,357742193
11310,4195795468
11311,337802928
11312,331329197
11313,2513354977
11314,4376982796
11315,800384310159155200
11316,3264791584
11317,425042276
11318,2500071991
11319,1259984442694787073
11320,617399797
11321,933846530662060033
11322,1616028294
11323,595600211
11324,749756964146667522
11325,1546850352
11326,938556368604356608
11327,2367597577
11328,769579399
11329,1044094812230692864
11330,1264339340047667209
11331,1251949273404628995
11332,1276273651768328194
11333,269913219
11334,2861849056
11335,1187332091656261632
11336,988096767865556995
11337,94807837
11338,1645513915
11339,565110689
11340,180963715
11341,307609052
11342,190694078
11343,119615367
11344,460673132
11345,388831616
11346,340873476
11347,1181059141936275457
11348,1204892134249250818
11349,492398887
11350,541729388
11351,3417765693
11352,1317538134243016705
11353,1262114208688324612
11354,175078910
11355,357941050
11356,886942963
11357,172420804
11358,1470346340
11359,474813476
11360,239092368
11361,701224095321616384
11362,883153468852252672
11363,1037998272
11364,148950204
11365,275936207
11366,167959196
11367,1236654556915867649
11368,1285710219725680644
11369,958381976804843520
11370,861662886577528834
11371,254624254
11372,3923237717
11373,2615802178
11374,800806266826129408
11375,706642764621070337
11376,1161834416420864000
11377,981697103654203392
11378,714662368396120065
11379,137548919
11380,4694121186
11381,269044006
11382,2427882692
11383,76114241
11384,2741738677
11385,1317941128675643394
11386,2398513122
11387,1187809561
11388,161465079
11389,525606093
11390,2585995525
11391,1281343694906548235
11392,1118206269872136192
11393,940727076952387584
11394,3221677125
11395,523588152
11396,305594111
11397,1014613334203740161
11398,2481155959
11399,264745512
11400,137881279
11401,315074198
11402,518528683
11403,765083450
11404,259895860
11405,704274595
11406,1158661325662359552
11407,175186500
11408,3196795904
11409,745588428738273280
11410,2358111823
11411,908004932
11412,1308906634211622913
11413,189517274
11414,162530007
11415,782038517727780864
11416,1340922110
11417,167974728
11418,1261177914600587264
11419,4244220100
11420,51026303
11421,1154460755808399360
11422,61048192
11423,145681203
11424,4418485277
11425,701747465091940352
11426,2349686254
11427,1296494318274977797
11428,1275830097627492353
11429,1020399992
11430,1148807621551566851
