,comm_2
7042,1330122528
7043,157062029
7044,1301270630
7045,2697427768
7046,1174485621076893698
7047,322353436
7048,476404865
7049,1079522676895551488
7050,34503618
7051,1006290196302790656
7052,186560910
7053,1303843904152915969
7054,2966220965
7055,3185466580
7056,145661122
7057,1160630115447054341
7058,2752251088
7059,4194907089
7060,1378280886
7061,1370305862183624705
7062,154334475
7063,976691396
7064,1359810085
7065,1220115882694889472
7066,993179330934198278
7067,1328341256666308614
7068,63791830
7069,1207300092505534464
7070,212950714
7071,2427322966
7072,1344375612077699072
7073,434559357
7074,4861063558
7075,169721922
7076,967179474
7077,1158449336872767489
7078,221550403
7079,967055345846837249
7080,3428323179
7081,3108851163
7082,557393074
7083,1345772948
7084,2949375299
7085,327530913
7086,1136793583040782336
7087,265653913
7088,2458100742
7089,855828726587822081
7090,4540679362
7091,343015123
7092,1178397296393891843
7093,201398171
7094,1324982852
7095,1025390160
7096,154300913
7097,2163837679
7098,318883244
7099,602413387
7100,1186821094679994370
7101,67714448
7102,850786411615842304
7103,1118145145
7104,290271605
7105,1370839990511546369
7106,553851477
7107,1041159468
7108,1178376706131922949
7109,864062696
7110,1118842632535457792
7111,1368671530838818823
7112,194984062
7113,1265112354200662023
7114,4026218703
7115,750893192057356288
7116,1520166662
7117,779246533019590656
7118,74476946
7119,1258580226
7120,1366480587779956743
7121,782242463687860224
7122,900830372472254466
7123,985091389
7124,3733220476
7125,599395799
7126,909558872846856192
7127,1055862618429231110
7128,3068732117
7129,317273456
7130,746670749994323968
7131,1265820174
7132,118247506
7133,449388912
7134,162741319
7135,262774387
7136,83165100
7137,217460292
7138,47362282
7139,1195264644329410561
7140,127678166
7141,848322727261999105
7142,726819998
7143,1174653804224159744
7144,238403061
7145,3787365555
7146,1313233124281720835
7147,4654982007
7148,106472676
7149,3302439335
7150,1299699053740122113
7151,1324644998
7152,338482896
7153,1128482477994061824
7154,176824622
7155,123084570
7156,214994989
7157,1416599822
7158,856654530401972225
7159,1324042349475975168
7160,1068715081
7161,1351206488732266505
7162,122645610
7163,2681626203
7164,1222677287553945600
7165,3068648139
7166,342745216
7167,1000949573794267136
7168,1353444957730705409
7169,1248669339756179456
7170,1259543779125661698
7171,83498334
7172,2546456116
7173,341922436
7174,2437422540
7175,1703581262
7176,1011733050034741251
7177,1480513393
7178,1514685696
7179,816605828
7180,126794683
7181,4275669083
7182,708336593023672322
7183,756169276910731268
7184,1144357232152326144
7185,1296273824351166465
7186,4043675007
7187,3419393303
7188,179505267
7189,1055225580621307909
7190,245239348
7191,943629891030913024
7192,1364963732116373505
7193,4197766529
7194,2398437344
7195,2562808030
7196,22635635
7197,271993905
7198,4745245335
7199,1296969455717822465
7200,163991716
7201,2459767424
7202,160393662
7203,1141518728452067329
7204,1116828447437991938
7205,1730119106
7206,2986465923
7207,2617671078
7208,632134349
7209,486988524
7210,122061622
7211,1320856899252899848
7212,1370514246845534208
7213,51441784
7214,69940301
7215,298534231
7216,3173869132
7217,1107405451199741952
7218,4218936219
7219,630584923
7220,16425694
7221,852047270
7222,219709296
7223,142827331
7224,701904626984099840
7225,844982081126105088
7226,55698575
7227,1243620825351303179
7228,3410962331
7229,1066115251752587270
7230,1311370941948211203
7231,1179086523653935105
7232,3130218917
7233,1269417565035642881
7234,1266718730614161411
7235,787776260353167360
7236,4197727835
7237,1358256678739804161
7238,2787618340
7239,851309247887441920
7240,739149354
7241,222624782
7242,146136428
7243,1161219668
7244,1321490801508102144
7245,1352278393748905987
7246,1354596380
7247,187409308
7248,181695566
7249,875459008672391168
7250,926143980
7251,151878209
7252,221559452
7253,955821888441339904
7254,37133068
7255,1262913789445406722
7256,1086411056
7257,1224752003429150727
7258,907735084828123136
7259,1189008344717156355
7260,2975699811
7261,1163092190744195074
7262,165603733
7263,1207132676085501952
7264,1274894971879985160
7265,1306915089539371011
7266,1439734741
7267,170086777
7268,832049311
7269,1039355897951207424
7270,517741170
7271,4460064508
7272,66910497
7273,244280163
7274,1228042447692947456
7275,1129678584711385089
7276,3130865451
7277,742858686285139968
7278,295804392
7279,905539869505662976
7280,1163914109613694976
7281,1311784362359300098
7282,4924619548
7283,288467604
7284,2198233015
7285,753975710826557440
7286,882713158087061510
7287,453068301
7288,816605616
7289,2431160079
7290,209310315
7291,394182511
7292,1206588641121845249
7293,1633219242
7294,119221887
7295,321763095
7296,155730834
7297,1200568325471952898
7298,1127008545160007680
7299,3409169739
7300,508188104
7301,4252605022
7302,1120176890021654528
7303,713076285036240896
7304,2250763814
7305,137705361
7306,1308213733068595200
7307,334644113
7308,335918975
7309,941109582398664705
7310,1306228885231632385
7311,142849081
7312,1325763690
7313,614783597
7314,254321651
7315,167159678
7316,985919545549434885
7317,152702083
7318,219427182
7319,1634578268
7320,364017240
7321,378034595
7322,859418761782231040
7323,171678865
7324,240929635
7325,3310875417
7326,751479771649966080
7327,3321520481
7328,190479184
7329,3045347643
7330,1321954877728317440
7331,188145679
7332,3263826047
7333,75394344
7334,206852476
7335,468895557
7336,1123707829641187328
7337,1261774075
7338,3050462967
7339,753039585345699840
7340,1349314070
7341,3003954287
7342,960954135607762944
7343,1224166196045631489
7344,56902543
7345,153995543
7346,43789907
7347,1188135058558914560
7348,166942151
7349,175755071
7350,1112416254663512064
7351,843784687491407874
7352,792154745968418816
7353,1272923715647475715
7354,193986812
7355,523922362
7356,823772502753157121
7357,1186030565054697479
7358,139520641
7359,1036593678637260801
7360,1345116939354570752
7361,1527212276
7362,1222605165699702785
7363,814181414816153601
7364,224063808
7365,406773681
7366,1196190474752516096
7367,1426607972
7368,1594525345
7369,1465873776
7370,313544083
7371,1360018096514342913
7372,3866246793
7373,116041041
7374,301033435
7375,917812974001311747
7376,1329943729810108417
7377,996011652301623302
7378,135947141
7379,233973405
7380,1203805661001342976
7381,794765905
7382,1276772130
7383,1105839730741125121
7384,1001596757007093760
7385,1295041724658716674
7386,2499679530
7387,189766259
7388,172836791
7389,1319688480247656448
7390,167864230
7391,1277704729842286593
7392,304051326
7393,284735778
7394,1001650934026563584
7395,2773045882
7396,1320482274899599361
7397,90672713
7398,886020561989718016
7399,1097840270
7400,3153573457
7401,1248008369304219649
7402,208878605
7403,1352723815051231232
7404,4600305497
7405,1265569454768955392
7406,336746539
7407,757938428575186944
7408,4151743577
7409,1029494559812853760
7410,57399765
7411,2762436971
7412,2671588309
7413,1663491294
7414,1290689610499137539
7415,3068116685
7416,1279196469820563457
7417,1127675915394273283
7418,2440399965
7419,3503847455
7420,293304123
7421,3351168015
7422,892946187753582594
7423,215876450
7424,1059184080
7425,718926741973151744
7426,804012609867575297
7427,1250601378872991745
7428,83592019
7429,166891148
7430,732319125222113280
7431,1163069390339878912
7432,149546649
7433,274162807
7434,1323187964
7435,145490282
7436,154209431
7437,739316024
7438,155694353
7439,365172068
7440,186628326
7441,803287686144557057
7442,3402981485
7443,799831572954365956
7444,1351213013618085889
7445,1309520859271434240
7446,260825823
7447,2205033854
7448,314668323
7449,195536152
7450,1272713534078619648
7451,1210199234856837120
7452,854028533970161665
7453,1196246944307466241
7454,2202214434
7455,1179936546247598080
7456,254219009
7457,1186820937880100864
7458,816804776277147649
7459,813588601430798337
7460,21122604
7461,1288184508878139392
7462,1055367092
7463,1368752578939457536
7464,7294362
7465,1359698944733945856
7466,138409450
7467,1119457455489146880
7468,142698136
7469,1298078108998803456
7470,1167549024456630273
7471,295638588
7472,526670021
7473,1392632395
7474,68252023
7475,1372863828
7476,901503363992477696
7477,1239478982
7478,2772969479
7479,2156136118
7480,4111656975
7481,194390735
7482,924014886
7483,1554339756
7484,2986067752
7485,2194960632
7486,278821234
7487,2216139375
7488,434376658
7489,887632774508810241
7490,1333341286699560960
7491,1226405350389297152
7492,1367628495552143373
7493,557897108
7494,2902807775
7495,142840643
7496,124506500
7497,763980361395122176
7498,7261072
7499,564959786
7500,1665784220
7501,1129780147970879488
7502,51729558
7503,195760845
7504,829852435388755968
7505,145521054
7506,703603310989877249
7507,1236893347
7508,3256523897
7509,3930267089
7510,3416650439
7511,3062987511
7512,1241486274822918144
7513,2857687953
7514,2728556110
7515,3391270222
7516,333699650
7517,1865523356
7518,1088937490893996039
7519,160240636
7520,1921876596
7521,56211118
7522,1115977486586798080
7523,1259361292143546371
7524,372568619
7525,3340637601
7526,16928504
7527,1301728601134575616
7528,1262164299256037382
7529,323954911
7530,1270703521
7531,2992754164
7532,338485921
7533,887777134248374273
7534,1422026862
7535,99721881
7536,2158016112
7537,24153647
7538,1048560096630988801
7539,160718300
7540,768665821677780992
7541,228885289
7542,1207261773428068354
7543,4352531536
7544,1145109036863492103
7545,2477517444
7546,1314409098738368519
7547,19545432
7548,129813240
7549,593333291
7550,718246187825041410
7551,896503939285254145
7552,615843861
7553,1337522359977340929
7554,53580228
7555,286320837
7556,137794401
7557,172056273
7558,3167236869
7559,138776228
7560,1131414302584377346
7561,1187864545357942785
7562,1615350078
7563,881000248646057985
7564,1253673553951686662
7565,374847161
7566,539646630
7567,759171098575572993
7568,179936510
7569,152004781
7570,255291767
7571,524884357
7572,271551942
7573,1198400330108682240
7574,1144945866282868736
7575,2340600213
7576,2749152153
7577,1062319648769761280
7578,1156648524173455362
7579,759420395288137728
7580,2699833321
7581,628000232
7582,1312880659019505664
7583,2355701558
7584,129955138
7585,1144786149275242496
7586,40591122
7587,918026683
7588,1256376107336638472
7589,1070124978278985728
7590,1233577796724756481
7591,842611788793438208
7592,999057336042950656
7593,1220340797998059520
7594,553101068
7595,712657326
7596,711373093319659520
7597,724778669076570112
7598,248842816
7599,281875840
7600,544702663
7601,328177561
7602,74191469
7603,2627241813
7604,198049895
7605,1266791629941334017
7606,2984466179
7607,2964145491
7608,254118649
7609,2801838009
7610,137677160
7611,1275609816
7612,194464145
7613,1214756398489309184
7614,158910787
7615,908150363525656579
7616,1254398396363952128
7617,1369084568830156805
7618,1270811928
7619,136999636
7620,1279257788
7621,4202982976
7622,1162511114804047873
7623,145675069
7624,1362291325
7625,4756228833
7626,1190394375957864449
7627,1580468346
7628,869206764704731136
7629,1358251555
7630,115146456
7631,1125612146052743170
7632,540416301
7633,1252788142844895232
7634,1319655526939197445
7635,1355559998965886983
7636,1300619764289736711
7637,179380331
7638,707748643214852096
7639,1069365430681300993
7640,173452269
7641,2494819344
7642,1318664575483629571
7643,633201634
7644,4156049157
7645,152011270
7646,42986027
7647,2168867093
7648,1169285218559283201
7649,140930457
7650,3974015434
7651,1320325146733875201
7652,1160714744648654848
7653,726835577358815233
7654,20094899
7655,1358745819088838660
7656,114534913
7657,969367362
7658,804305570102710276
7659,843573560
7660,842765286025629697
7661,1631435077
7662,351160731
7663,3948170968
7664,257235785
7665,370634848
7666,172429619
7667,1018622782802886657
7668,202929368
7669,226973231
7670,255755167
7671,26992165
7672,334278860
7673,728400228
7674,1359838104635531264
7675,229121064
7676,1292245093542506503
7677,1241706920337170435
7678,1043346425319514112
7679,996215214
7680,935320829323333632
7681,828109088
7682,426364524
7683,3379326191
7684,710524264328339460
7685,4057291017
7686,165597130
7687,445062102
7688,137165127
7689,921474067
7690,29317980
7691,722688703
7692,1225114036901203968
7693,249379257
7694,979874976399577088
7695,1458364441
7696,237890497
7697,1086007268108394496
7698,232857682
7699,928583190465466368
7700,270939454
7701,2325064048
7702,1348012962921984000
7703,2401810160
7704,955845945576521729
7705,1276282915605950464
7706,2579373220
7707,2250236975
7708,735471236
7709,172887974
7710,712662952860639232
7711,128205366
7712,1220370735228690432
7713,1016361933920972801
7714,1333091847544184836
7715,856325418030424064
7716,246801894
7717,283277794
7718,136489420
7719,3154719725
7720,106818888
7721,940705077366534144
7722,44640466
7723,42321100
7724,771044267355766784
7725,134829266
7726,1309650651949998080
7727,97092060
7728,2967856683
7729,3838850938
7730,2505849128
7731,2600615420
7732,946768514
7733,4861025052
7734,760205749498875904
7735,1089085856
7736,1172567700
7737,2748744617
7738,1272888622048579585
7739,1378666940
7740,2721935665
7741,78015311
7742,808850493296508928
7743,75012206
7744,1468638745
7745,939741114
7746,1365761142845558791
7747,3428489151
7748,1649064847
7749,51016337
7750,879214763137433600
7751,2904307581
7752,2771611145
7753,1205304823802933249
7754,3254630867
7755,381220932
7756,2392803255
7757,305353579
7758,1080235650601938944
7759,1366345464
7760,426333324
7761,172338647
7762,1225839620
7763,96616197
7764,1276255643519909893
7765,1304214914828062721
7766,201085849
7767,1458435942
7768,1332373095559131141
7769,931208872966148098
7770,9365072
7771,901228004076126209
7772,137826642
7773,370710168
7774,1058173810095071232
7775,344921737
7776,210175607
7777,1114569176125988865
7778,1274343133455757313
7779,897717465676992512
7780,596914366
7781,411873713
7782,326997130
7783,762155497562771456
7784,961260082448293888
7785,186700817
7786,2955318819
7787,378991890
7788,457024525
7789,1345457078169645056
7790,153841185
7791,518000757
7792,994457601764143104
7793,866679302636621824
7794,1143830919717052416
7795,536830737
7796,4033060583
7797,1291200052254380034
7798,177258828
7799,421455872
7800,128294195
7801,355473749
7802,1069728955903676417
7803,456322797
7804,1421893525
7805,187385739
7806,306964774
7807,1161094670107271173
7808,832695221636829185
7809,1106004375854567424
7810,1158361999925022720
7811,165630371
7812,1279367857
7813,4505240716
7814,1261787564593340416
7815,51589783
7816,900879811
7817,499325582
7818,2954931856
7819,898885707040780290
7820,147578664
7821,2617373743
7822,4579301145
7823,190617838
7824,1957572691
7825,122440493
7826,1127490889406984192
7827,1279021255081984002
7828,1345053741700034563
7829,1245876996019757062
7830,964187313331998720
7831,3991093671
7832,1116028896204476418
7833,551264244
7834,701912755
7835,1917849061
7836,437287006
7837,1301846402969079809
7838,1189910821914198016
7839,1221167121436160001
7840,1248039357270933504
7841,1065060126170722305
7842,497278258
7843,1359579843130761224
7844,2811944261
7845,314336141
7846,718219641009631232
7847,2186760475
7848,188156009
7849,1272639270096965635
7850,1225397546648035328
7851,808072212863483904
7852,3167436448
7853,109636581
7854,1127923172496560138
7855,421900115
7856,1356756792936701961
7857,318229240
7858,1283930748467240963
7859,3390418372
7860,2182680769
7861,471222938
7862,193981917
7863,308260447
7864,779727192288858113
7865,1344511420650696704
7866,718985982637383681
7867,1358060638476656644
7868,1175618412212609024
7869,1037565266
7870,995758474192719873
7871,1347942329974476806
7872,1327043529076600832
7873,3351634545
7874,140055787
7875,872521669
7876,52382916
7877,193743325
7878,176857599
7879,179138784
7880,715557904691105792
7881,4584762100
7882,552779969
7883,138247424
7884,1159894837283479553
7885,450866823
7886,1242799196341768192
7887,1620650588
7888,209271515
7889,1295550415128481795
7890,1231947156363366404
7891,1074019478248280069
7892,326203596
7893,973368703806042112
7894,1268211042825502721
7895,2425022022
7896,3335569697
7897,1852954812
7898,1306418901090283521
7899,1031142296
7900,4188502575
7901,1364589886079193098
7902,442053187
7903,341820347
7904,723676722
7905,151864445
7906,191107081
7907,569915450
7908,233144485
7909,4179642077
7910,283542345
7911,220098549
7912,2533004310
7913,2307250844
7914,1309870851018436608
7915,2546620340
7916,1413512732
7917,977093533
7918,1923190490
7919,1216411743951474688
7920,815405120
7921,1007060648
7922,1093335859305349123
7923,883398774072107009
7924,953424699194859521
7925,3336030473
7926,1282425887636545536
7927,701894919078731776
7928,1040706530
7929,328832964
7930,1234992053391626241
7931,75326227
7932,910539656722251776
7933,2356604023
7934,3399401560
7935,940616354851446784
7936,437008637
7937,366386401
7938,1190306530282950656
7939,3763781255
7940,1075325508
7941,2977452767
7942,1633666736
7943,1308381415332028416
7944,225053441
7945,822180594
7946,181674457
7947,3359886526
7948,2209309131
7949,997255141807058944
7950,1208397807863943169
7951,158613961
7952,161849716
7953,310427838
7954,1228802306050871296
7955,199419198
7956,175194444
7957,783892904
7958,841479565037965312
7959,108143342
7960,3063929723
7961,3703431441
7962,4497338835
7963,1033818237111332869
7964,578192677
7965,634808444
7966,740343319042068480
7967,464068963
7968,452608976
7969,1366164606020911105
7970,914877253
7971,4127058448
7972,1363604660288946181
7973,562881157
7974,1294280618545733632
7975,804411242
7976,2290466634
7977,2150048821
7978,2412450326
7979,1278097334723805184
7980,1355219651568037888
7981,2916806825
7982,1219604151027535872
7983,411875189
7984,4431931961
7985,1038127237
7986,1190124260339134464
7987,1273953227373977601
7988,42459533
7989,1131543914782048256
7990,156852902
7991,883146487890423808
7992,1239744403
7993,558850140
7994,2766725585
7995,1305358368
7996,2760620381
7997,139584771
7998,1223728620654514176
7999,1188611781893206017
8000,1171171512436559873
8001,97235437
8002,333109846
8003,2962202218
8004,567724440
8005,263832432
8006,1324508955310260224
8007,1269033191391854592
8008,1300415786079735810
8009,1280735402429755392
8010,1321137230228922370
8011,834583812977881090
8012,1263623799473307649
8013,1136334563960152064
8014,2510167364
8015,1314141065411284992
8016,604145666
8017,1273393844374077443
8018,1494395294
8019,805583167537217536
8020,2665921534
8021,2249028528
8022,837891024
8023,223226672
8024,1303137062846169088
8025,2282591540
8026,146197605
8027,748346863242321920
8028,485243223
8029,1231018228526264320
8030,825413204318814208
8031,1615796401
8032,165542743
8033,1267946896804454400
8034,161341388
8035,43935704
8036,145851186
8037,205824223
8038,1573660202
8039,167651928
8040,1070837032891625472
8041,2896633023
8042,901878514894475267
8043,853775682
8044,1216307359066312707
8045,1276685982360899584
8046,1319058957344952324
8047,1877556540
8048,113716341
8049,157506881
8050,44177072
8051,1271496076248461312
8052,1436850264
8053,3178557845
8054,241601444
8055,34036423
8056,135253746
8057,1729143080
8058,2720436478
8059,1343651868443103232
8060,3843838577
8061,38092057
8062,993915288
8063,154156113
8064,788025624426340352
8065,1170075395510689794
8066,148194922
8067,2209704229
8068,3400767802
8069,2437646522
8070,3401531800
8071,758301530
8072,780443639768023040
8073,928690763323576322
8074,901954364994146308
8075,885892536459567104
8076,1272040838583988226
8077,617584104
8078,1311784398895841280
8079,1613466613
8080,829953670817181696
8081,2891251863
8082,4097577495
8083,958713522564743170
8084,900774786736979969
8085,2560009219
8086,708320540788977665
8087,3402519639
8088,1311052033483575297
8089,994246278723899392
8090,152398844
8091,1888983908
8092,1012127265055039488
8093,1183694962812215297
8094,281644571
8095,1033904827699478531
8096,1185536102024826880
8097,293893666
8098,233168747
8099,15689980
8100,52765220
8101,813514758573948928
8102,1095117967229104128
8103,1125079901877485573
8104,3037281520
8105,162454393
8106,1033824863654477824
8107,510258699
8108,1331989440
8109,1175046907133091843
8110,59156469
8111,145209964
8112,157704165
8113,443336950
8114,3158145719
8115,2852510109
8116,804645203067990016
8117,2307598633
8118,575649871
8119,1058828943049007104
8120,981867733041274880
8121,791721869057622016
8122,1310073767398432768
8123,1314322124564303873
8124,1061954382395260928
8125,1310700263469187073
8126,3566472023
8127,1194010032481939457
8128,599382747
8129,1307951620966227968
8130,1339021726517227526
8131,1312153081644298244
8132,162238463
8133,476246798
8134,194482558
8135,2902476731
8136,617727129
8137,3399317397
8138,191180683
8139,1579097864
8140,1389717379
8141,1115740363598118912
8142,197516151
8143,1158902213177171970
8144,2205658027
8145,321495907
8146,231856021
8147,38985053
8148,3002205297
8149,1212826268770586624
8150,224751929
8151,1546619706
8152,1267137956940218368
8153,519897702
8154,272240496
8155,925349678153117696
8156,2243859831
8157,1255492211111874561
8158,136008537
8159,327720447
8160,287512711
8161,54383431
8162,78344437
8163,227012102
8164,1286383375549370376
8165,1347566332045357059
8166,2337518389
8167,1360798375
8168,4397736075
8169,106444777
8170,274754176
8171,1380974449
8172,1183575486749913090
8173,2734410029
8174,792831739404161024
8175,267784293
8176,529013385
8177,300387971
8178,190910908
8179,428581284
8180,1362878676
8181,1189367290531373056
8182,259809508
8183,320267011
8184,2667710973
8185,1172977183276617734
8186,1446416413
8187,492688992
8188,2296235070
8189,1022770517072375808
8190,919331631361679362
8191,785528400
8192,3415148698
8193,3325875579
8194,747159618
8195,510373146
8196,851245478
8197,831259090689093634
8198,528502773
8199,2590974724
8200,531520778
8201,1340102614663499777
8202,1262823152125652992
8203,945841730
8204,385957073
8205,4849735107
8206,427442653
8207,1194918649
8208,615311484
8209,1246223873617661952
8210,180250406
8211,498477741
8212,1253370070035771393
8213,1165040573377601537
8214,73541657
8215,1292603587231723521
8216,1144770639057883137
8217,995470084574449664
8218,3251324817
8219,3437391411
8220,160793371
8221,1197329422279487489
8222,233035900
8223,3026680756
8224,4218368207
8225,83822155
8226,1334570507979599874
8227,979488994353332224
8228,1052517890199498752
8229,412567794
8230,120596596
8231,1202466356
8232,127998837
8233,911131038700711936
8234,894985474707783680
8235,523977958
8236,854435189837189120
8237,260767211
8238,2320398771
8239,153855929
8240,1155263097101312002
8241,181013249
8242,1268541989970219009
8243,2954157569
8244,2767875852
8245,1345011277438062593
8246,3602141601
8247,358536663
8248,214737578
8249,151575753
8250,13648072
8251,1138637777543806976
8252,3326050276
8253,859650380
8254,828251320704458752
8255,989499768
8256,180761086
8257,1293730891034963968
8258,4341658282
8259,1106053292201857024
8260,336631446
8261,867149586
8262,1833475556
8263,133391106
8264,745696982182789121
8265,200840740
8266,1124003913265569794
8267,1171478663910416390
8268,181005425
8269,3885831617
8270,1042535280656437254
8271,173452822
8272,160004387
8273,636985703
8274,53555974
8275,1149349836250107904
8276,3406438935
8277,567727845
8278,3023245155
8279,1047401278647799808
8280,557661269
8281,3322114985
8282,2681401728
8283,909400769312514048
8284,911817236121374720
8285,801209943215009793
8286,814480112628461568
8287,240796364
8288,935440256064770049
8289,1166181924240613376
8290,2236555090
8291,753695982945173504
8292,1185666134063931394
8293,1195421356726390785
8294,4643429801
8295,1029609486
8296,1302244731494244354
8297,161838613
8298,827161094
8299,2393563368
8300,274290649
8301,811960507829800960
8302,1051796845
8303,325704431
8304,609315272
8305,2947569093
8306,132562083
8307,365062014
8308,1302611348233375746
8309,3369550996
8310,1244752344597901312
8311,3072438443
8312,225838418
8313,51606536
8314,736583058187538436
8315,2821056450
8316,1586607451
8317,1172974860601049089
8318,194253249
8319,1152727219426484226
8320,1276376814
8321,755433942858301440
8322,355790314
8323,190423036
8324,755935939835363328
8325,296217781
8326,180793701
8327,2717056912
8328,2450913985
8329,1452114624
8330,1329815581302853632
8331,319076922
8332,18705997
8333,2154761284
8334,930848798
8335,2292824960
8336,1297711019658289152
8337,53924426
8338,1154787901873565696
8339,502056504
8340,1138926104075481089
8341,941290754370088961
8342,27063328
8343,521481969
8344,1255648694877204481
8345,1424354426
8346,1249733644027154432
8347,1086729642252353538
8348,1229836772399616002
8349,193414434
8350,2531647449
8351,1084175089506107392
8352,780089524273737728
8353,375690542
8354,4251496827
8355,263965729
8356,3344466791
8357,1158274739904950272
8358,849794724416368641
8359,873470322
8360,530809472
8361,192562349
8362,793973854800584704
8363,1288523283948883973
8364,128908039
8365,1489190912
8366,389762805
8367,980035524
8368,1091311656477577218
8369,1309288286
8370,1182654518196146177
8371,2942680073
8372,2821449809
8373,148882211
8374,2798077200
8375,1321516422
8376,2461500152
8377,4302035667
8378,143687857
8379,1130439206382309376
8380,1144360864520294406
8381,3847349475
8382,3502299676
8383,1350511375798448131
8384,170694669
8385,411472498
8386,190412105
8387,43814969
8388,1168246076295528459
8389,763516645990076418
8390,1205685357657899008
8391,1072679314662088704
8392,256186406
8393,1257392246963556354
8394,180936077
8395,606575784
8396,1270131983285444609
8397,305177589
8398,747180284483887104
8399,157771038
8400,1061027098779889665
8401,160393468
8402,1195920302993227781
8403,50049404
8404,1357804836834717696
8405,1089235845901680640
8406,1083066782569631749
8407,896099147496947712
8408,351657125
8409,487089216
8410,1606806890
8411,1194189692
8412,890556628906508288
8413,138170245
8414,3310141768
8415,560066442
8416,1125222096
8417,974836300208537605
8418,1292302114602049537
8419,340016309
8420,294267506
8421,2246234228
8422,846148622332936193
8423,1148564745601134592
8424,3394903109
8425,1281992533674000399
8426,270078798
8427,796323533530005505
8428,171705774
8429,1227736354806804481
8430,2939396457
8431,1368378182718619651
8432,2363540095
8433,497601472
8434,135360562
8435,3145393144
8436,2172512202
8437,1183744915
8438,4713515175
8439,333502013
8440,199881685
8441,3325232860
8442,2723678379
8443,159992433
8444,4749346829
8445,186847923
8446,562215773
8447,88558058
8448,84481574
8449,894357463671218176
8450,1003913378
8451,453257689
8452,2792960497
8453,724884876
8454,172201080
8455,4866844209
8456,284281006
8457,852115046
8458,371489042
8459,389699774
8460,149522989
8461,1292201252005261313
8462,952705496024305664
8463,818391896498307072
8464,1307496014539038721
8465,4123493003
8466,343958606
8467,109045608
8468,734557266603573249
8469,237549641
8470,200675847
8471,190470475
8472,471175733
8473,1546482662
8474,176512504
8475,815639625729449984
8476,2602648454
8477,186645870
8478,1163107492718698497
8479,1342491722937458688
8480,104861417
8481,924781498074583040
8482,851194242865262593
8483,864647977046077440
8484,176599880
8485,4000098154
8486,1160033749
8487,145654847
8488,1448428429
8489,294373214
8490,2760344287
8491,296073511
8492,496598419
8493,875999035315847169
8494,268055196
8495,151604278
8496,999002735520468992
8497,4109222428
8498,2973611224
8499,797814144770646016
8500,1133379262638112768
8501,318033593
8502,1060633364
8503,888445686383071232
8504,1730615587
8505,1246977477806903298
8506,619193517
8507,1161754858866823168
8508,1239526511084032002
8509,193657472
8510,281788944
8511,955314690
8512,591852097
8513,2488893961
8514,1193521394
8515,332596869
8516,146639380
8517,1127332867644829696
8518,154955501
8519,4760397495
8520,805269811
8521,224652881
8522,997111621939073024
8523,183031741
8524,177233720
8525,773624077332410369
8526,4887163726
8527,1174429677840211975
8528,142444059
8529,195462728
8530,1252547827034738688
8531,1275564546795675651
8532,1035576379763568641
8533,1066311709856538625
8534,2408066345
8535,1322738258363777025
8536,315487328
8537,2805857609
8538,2203968874
8539,190498549
8540,1326695171778613248
8541,1352367536210391040
8542,1068164538510573569
8543,768207950
8544,1570359871
8545,1529357995
8546,132228718
8547,502186467
8548,4461281957
8549,2724240168
8550,1017582795223420928
8551,3346180065
8552,1093914536141381632
8553,32383090
8554,1237049167538786305
8555,584386167
8556,1143575202
8557,1193303851
8558,27481313
8559,4573385776
8560,2752204299
8561,191695589
8562,632791714
8563,282815870
8564,2756942101
8565,1271215861290934273
8566,573580369
8567,427785086
8568,772245551131856896
8569,448226010
8570,1240035367010607106
8571,338429165
8572,131743463
8573,1312166791876169736
8574,2655338347
8575,1366053222717288449
8576,870625139108585473
8577,1204908279803060225
8578,927761253816328192
8579,1357667538
8580,718834263177764864
8581,561356979
8582,3442008615
8583,1273625877897756673
8584,1299504821695918081
8585,258592080
8586,1195012983610658816
8587,719185527195439104
8588,2286159116
8589,96493978
8590,405312767
8591,1361515461469483012
8592,713069409179406336
8593,941814579906121728
8594,968637763527565317
8595,1138132498913857540
8596,1334215900933795840
8597,4197865677
8598,1325641699742396417
8599,1348042421066731522
8600,972976089088909312
8601,213751459
8602,1365514287301742594
8603,190297779
8604,1356906511990222849
8605,3057492195
8606,1119068124576452608
8607,4037598623
8608,1366434858361364482
8609,1157440798646054912
8610,718761403977437185
8611,1252757817448189955
8612,788158740
8613,210856540
8614,1117992819053006849
8615,1604332603
8616,145826672
8617,1243664952512131072
8618,40709914
8619,620888668
8620,932871942
8621,847643932796215297
8622,4730010509
8623,1120276706441478144
8624,1654024760
8625,318794681
8626,1299076412633157638
8627,607690026
8628,361401417
8629,365092039
8630,400171325
8631,785515206415945729
8632,2986501655
8633,1145964504
8634,160494659
8635,1169323079614566400
8636,512662844
8637,1153846200346583040
8638,4379711416
8639,4871865071
8640,809376371298471936
8641,3363112299
8642,782961882634280960
8643,1128748698
8644,373479490
8645,416787822
8646,1105659439393185794
8647,51772446
8648,1252686587944742912
8649,2582982846
8650,1168835165931655168
8651,276277151
8652,1073637376466018304
8653,873889142874279936
8654,1066435570912690176
8655,2651177183
8656,87564210
8657,2450697019
8658,708415292121153536
8659,69301843
8660,729875772911947777
8661,1249937513248165888
8662,1654689073
8663,428311279
8664,967168267
8665,93204214
8666,916023026
8667,133800485
8668,776600953936048132
