Fecha,Site,flow,Device,Loading,Shipping,Payments,Review,Congrats,missing,day_of_week,month,year,Shipping_ratio,Payments_ratio,Review_ratio,Congrats_ratio,TOTAL,input_on_Shipping,missing_on_Shipping,input_on_Payments,missing_on_Payments,input_on_Review,missing_on_Review,input_on_Congrats,missing_on_Congrats,anomaly
2019-04-20 00:00:00+00:00,MLU,direct,Mobile,3845,3763,2975,2148,2037,False,5,4,2019,0.9790000000000001,0.7909999999999999,0.722,0.948,0.541,False,False,False,False,False,False,False,False,False
2019-04-20 00:00:00+00:00,MLU,direct,iOS,1911,1806,1459,1127,1037,False,5,4,2019,0.945,0.8079999999999999,0.772,0.92,0.574,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLA,cart,Android,0,5356,3834,2602,2381,False,6,4,2019,0.0,0.716,0.679,0.915,0.445,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLA,cart,Desktop,0,2606,2043,1706,1665,False,6,4,2019,0.0,0.784,0.835,0.976,0.639,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLA,cart,Mobile,0,1827,1319,871,808,False,6,4,2019,0.0,0.722,0.66,0.9279999999999999,0.442,False,False,False,False,False,False,False,False,True
2019-04-21 00:00:00+00:00,MLA,cart,iOS,0,963,754,534,491,False,6,4,2019,0.0,0.7829999999999999,0.708,0.919,0.51,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLA,direct,Android,126406,118537,92410,57502,52813,False,6,4,2019,0.938,0.78,0.622,0.9179999999999999,0.446,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLA,direct,Desktop,45235,42737,35452,26173,25293,False,6,4,2019,0.945,0.83,0.738,0.966,0.5920000000000001,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLA,direct,Mobile,53888,50331,37740,23193,21241,False,6,4,2019,0.934,0.75,0.615,0.9159999999999999,0.42200000000000004,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLA,direct,iOS,21258,19279,15692,11149,10245,False,6,4,2019,0.907,0.8140000000000001,0.71,0.919,0.531,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLC,direct,Android,18542,18518,13015,9383,8558,False,6,4,2019,0.9990000000000001,0.703,0.721,0.912,0.462,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLC,direct,Desktop,8677,8567,7147,5887,5618,False,6,4,2019,0.987,0.8340000000000001,0.8240000000000001,0.9540000000000001,0.6559999999999999,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLC,direct,Mobile,16268,16064,11186,7974,6957,False,6,4,2019,0.987,0.696,0.713,0.872,0.433,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLC,direct,iOS,5125,4925,3836,2931,2608,False,6,4,2019,0.961,0.779,0.764,0.89,0.53,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLU,direct,Android,7515,7513,5489,4166,3962,False,6,4,2019,1.0,0.731,0.759,0.951,0.527,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLU,direct,Desktop,1978,1942,1673,1285,1251,False,6,4,2019,0.982,0.861,0.768,0.9740000000000001,0.644,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLU,direct,Mobile,4004,3933,3156,2341,2207,False,6,4,2019,0.982,0.802,0.742,0.943,0.561,False,False,False,False,False,False,False,False,False
2019-04-21 00:00:00+00:00,MLU,direct,iOS,2196,2112,1673,1306,1207,False,6,4,2019,0.9620000000000001,0.792,0.7809999999999999,0.924,0.5710000000000001,False,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLA,cart,Android,0,8546,5896,4116,3794,False,0,4,2019,0.0,0.69,0.698,0.922,0.444,False,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLA,cart,Desktop,0,6667,5032,4334,4195,False,0,4,2019,0.0,0.755,0.861,0.968,0.629,False,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLA,cart,Mobile,0,2824,2008,1373,1274,False,0,4,2019,0.0,0.711,0.684,0.9279999999999999,0.451,False,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLA,cart,iOS,0,1540,1141,900,810,False,0,4,2019,0.0,0.741,0.789,0.9,0.526,False,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLA,direct,Android,205934,196252,157582,106986,99781,False,0,4,2019,0.953,0.8029999999999999,0.679,0.9329999999999999,0.508,False,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLA,direct,Desktop,128592,122522,104013,80499,78177,False,0,4,2019,0.953,0.8490000000000001,0.774,0.971,0.638,False,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLA,direct,Mobile,87759,82940,63847,42418,39079,False,0,4,2019,0.945,0.77,0.664,0.9209999999999999,0.47100000000000003,False,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLA,direct,iOS,38221,35550,29932,23049,21420,False,0,4,2019,0.93,0.8420000000000001,0.77,0.929,0.603,False,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLC,direct,Android,24169,24157,17854,14007,12993,False,0,4,2019,1.0,0.7390000000000001,0.785,0.9279999999999999,0.5379999999999999,True,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLC,direct,Desktop,21018,20877,17353,14382,13636,False,0,4,2019,0.993,0.831,0.8290000000000001,0.948,0.653,False,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLC,direct,Mobile,20812,20660,15077,11305,9997,False,0,4,2019,0.993,0.73,0.75,0.884,0.484,False,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLC,direct,iOS,6753,6516,5212,4188,3843,False,0,4,2019,0.965,0.8,0.804,0.9179999999999999,0.59,False,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLU,direct,Android,16193,11550,12820,10413,9960,False,0,4,2019,0.713,1.0,0.812,0.956,0.862,True,False,False,False,False,False,False,False,True
2019-04-22 00:00:00+00:00,MLU,direct,Desktop,6258,6186,5409,4363,4208,False,0,4,2019,0.988,0.8740000000000001,0.807,0.9640000000000001,0.68,False,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLU,direct,Mobile,8498,8362,6946,5317,5027,False,0,4,2019,0.9840000000000001,0.831,0.765,0.945,0.601,False,False,False,False,False,False,False,False,False
2019-04-22 00:00:00+00:00,MLU,direct,iOS,5233,5090,4401,3570,3391,False,0,4,2019,0.973,0.865,0.8109999999999999,0.95,0.6659999999999999,False,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLA,cart,Android,0,9021,6388,4449,4111,False,1,4,2019,0.0,0.708,0.696,0.924,0.456,False,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLA,cart,Desktop,0,6332,4876,4141,4044,False,1,4,2019,0.0,0.77,0.8490000000000001,0.977,0.639,False,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLA,cart,Mobile,0,2863,2084,1420,1326,False,1,4,2019,0.0,0.728,0.6809999999999999,0.934,0.46299999999999997,False,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLA,cart,iOS,0,1551,1117,842,768,False,1,4,2019,0.0,0.72,0.754,0.912,0.495,False,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLA,direct,Android,203688,193269,155305,104416,97095,False,1,4,2019,0.9490000000000001,0.804,0.672,0.93,0.502,False,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLA,direct,Desktop,121433,115205,98083,75312,73013,False,1,4,2019,0.9490000000000001,0.851,0.768,0.9690000000000001,0.634,False,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLA,direct,Mobile,81667,76993,59578,39286,35969,False,1,4,2019,0.943,0.774,0.659,0.9159999999999999,0.467,False,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLA,direct,iOS,37746,35154,29568,22465,21079,False,1,4,2019,0.9309999999999999,0.841,0.76,0.938,0.6,False,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLC,direct,Android,23149,22002,17012,13111,12182,False,1,4,2019,0.95,0.773,0.7709999999999999,0.929,0.5539999999999999,True,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLC,direct,Desktop,20072,19935,16626,13618,12957,False,1,4,2019,0.993,0.8340000000000001,0.8190000000000001,0.951,0.65,False,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLC,direct,Mobile,19699,19503,14302,10782,9528,False,1,4,2019,0.99,0.733,0.754,0.884,0.489,False,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLC,direct,iOS,6703,6512,5164,4123,3773,False,1,4,2019,0.972,0.7929999999999999,0.7979999999999999,0.915,0.579,False,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLU,direct,Android,16123,13242,13083,10716,10233,False,1,4,2019,0.821,0.988,0.8190000000000001,0.955,0.773,True,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLU,direct,Desktop,6915,6808,5989,4788,4662,False,1,4,2019,0.985,0.88,0.799,0.9740000000000001,0.685,False,False,False,False,False,False,False,False,False
2019-04-23 00:00:00+00:00,MLU,direct,Mobile,8500,8387,6858,5516,5226,False,1,4,2019,0.987,0.818,0.804,0.9470000000000001,0.623,False,False,False,False,False,False,False,False,True
2019-04-23 00:00:00+00:00,MLU,direct,iOS,5386,5208,4512,3735,3532,False,1,4,2019,0.9670000000000001,0.866,0.828,0.946,0.6779999999999999,False,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLA,cart,Android,0,8452,6132,4321,3979,False,2,4,2019,0.0,0.726,0.705,0.9209999999999999,0.47100000000000003,False,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLA,cart,Desktop,0,6343,4813,4105,3979,False,2,4,2019,0.0,0.759,0.853,0.9690000000000001,0.627,False,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLA,cart,Mobile,0,2777,1980,1279,1191,False,2,4,2019,0.0,0.713,0.6459999999999999,0.9309999999999999,0.429,False,False,False,False,False,False,False,False,True
2019-04-24 00:00:00+00:00,MLA,cart,iOS,0,1512,1107,815,748,False,2,4,2019,0.0,0.732,0.736,0.9179999999999999,0.495,False,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLA,direct,Android,192679,183132,147353,98717,91708,False,2,4,2019,0.95,0.805,0.67,0.929,0.501,False,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLA,direct,Desktop,118386,112588,95389,73249,71121,False,2,4,2019,0.951,0.847,0.768,0.971,0.632,False,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLA,direct,Mobile,79246,74829,57445,37197,34371,False,2,4,2019,0.9440000000000001,0.768,0.648,0.924,0.45899999999999996,False,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLA,direct,iOS,36115,33687,28533,21627,20221,False,2,4,2019,0.9329999999999999,0.847,0.758,0.935,0.6,False,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLC,direct,Android,22969,22965,16800,12891,11948,False,2,4,2019,1.0,0.732,0.767,0.927,0.52,False,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLC,direct,Desktop,19265,19100,15958,13115,12490,False,2,4,2019,0.991,0.835,0.8220000000000001,0.9520000000000001,0.654,False,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLC,direct,Mobile,19462,19234,14072,10559,9317,False,2,4,2019,0.988,0.732,0.75,0.882,0.484,False,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLC,direct,iOS,6381,6160,4947,4051,3732,False,2,4,2019,0.965,0.8029999999999999,0.8190000000000001,0.9209999999999999,0.606,False,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLU,direct,Android,15571,13566,12373,10052,9620,False,2,4,2019,0.871,0.912,0.812,0.9570000000000001,0.7090000000000001,True,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLU,direct,Desktop,6783,6684,5938,4848,4685,False,2,4,2019,0.985,0.888,0.816,0.966,0.701,False,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLU,direct,Mobile,8229,8066,6709,5205,4968,False,2,4,2019,0.98,0.8320000000000001,0.7759999999999999,0.9540000000000001,0.616,False,False,False,False,False,False,False,False,False
2019-04-24 00:00:00+00:00,MLU,direct,iOS,5273,5121,4439,3670,3479,False,2,4,2019,0.971,0.867,0.8270000000000001,0.948,0.679,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLA,cart,Android,0,9023,6564,4633,4260,False,3,4,2019,0.0,0.727,0.706,0.919,0.47200000000000003,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLA,cart,Desktop,0,6832,5360,4552,4408,False,3,4,2019,0.0,0.785,0.8490000000000001,0.968,0.645,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLA,cart,Mobile,0,2755,2003,1333,1242,False,3,4,2019,0.0,0.727,0.6659999999999999,0.932,0.451,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLA,cart,iOS,0,1544,1159,910,835,False,3,4,2019,0.0,0.7509999999999999,0.785,0.9179999999999999,0.541,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLA,direct,Android,200365,190539,154380,104131,97437,False,3,4,2019,0.951,0.81,0.675,0.9359999999999999,0.511,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLA,direct,Desktop,124601,118456,101241,77207,74914,False,3,4,2019,0.951,0.855,0.763,0.97,0.632,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLA,direct,Mobile,83779,79344,61549,40203,37011,False,3,4,2019,0.9470000000000001,0.7759999999999999,0.653,0.9209999999999999,0.466,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLA,direct,iOS,35044,32641,27338,20476,19080,False,3,4,2019,0.9309999999999999,0.838,0.7490000000000001,0.932,0.585,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLC,direct,Android,21040,21040,15287,11691,10776,False,3,4,2019,1.0,0.727,0.765,0.922,0.512,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLC,direct,Desktop,17967,17802,14818,12039,11442,False,3,4,2019,0.991,0.8320000000000001,0.812,0.95,0.643,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLC,direct,Mobile,18225,18099,13004,9521,8313,False,3,4,2019,0.993,0.718,0.732,0.873,0.45899999999999996,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLC,direct,iOS,5455,5292,4218,3417,3168,False,3,4,2019,0.97,0.797,0.81,0.927,0.599,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLU,direct,Android,14918,13404,11907,9475,9053,False,3,4,2019,0.899,0.888,0.7959999999999999,0.955,0.675,True,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLU,direct,Desktop,6297,6226,5497,4433,4315,False,3,4,2019,0.9890000000000001,0.883,0.8059999999999999,0.973,0.693,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLU,direct,Mobile,8154,8028,6640,5231,4890,False,3,4,2019,0.985,0.8270000000000001,0.7879999999999999,0.935,0.609,False,False,False,False,False,False,False,False,False
2019-04-25 00:00:00+00:00,MLU,direct,iOS,4823,4685,4071,3345,3187,False,3,4,2019,0.971,0.8690000000000001,0.8220000000000001,0.953,0.68,False,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLA,cart,Android,0,8476,6159,4348,4069,False,4,4,2019,0.0,0.727,0.706,0.9359999999999999,0.48,False,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLA,cart,Desktop,0,6577,5126,4363,4230,False,4,4,2019,0.0,0.779,0.851,0.97,0.643,False,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLA,cart,Mobile,0,2784,2113,1422,1324,False,4,4,2019,0.0,0.759,0.6729999999999999,0.9309999999999999,0.47600000000000003,False,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLA,cart,iOS,0,1312,921,687,635,False,4,4,2019,0.0,0.7020000000000001,0.746,0.924,0.484,False,False,False,False,False,False,False,False,True
2019-04-26 00:00:00+00:00,MLA,direct,Android,190105,180507,146763,100168,93736,False,4,4,2019,0.95,0.813,0.6829999999999999,0.9359999999999999,0.519,False,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLA,direct,Desktop,115054,109413,93816,72774,70806,False,4,4,2019,0.951,0.857,0.7759999999999999,0.973,0.647,False,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLA,direct,Mobile,78737,74417,57898,38604,35904,False,4,4,2019,0.945,0.778,0.667,0.93,0.48200000000000004,False,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLA,direct,iOS,32212,29946,25083,18919,17672,False,4,4,2019,0.93,0.838,0.754,0.934,0.59,False,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLC,direct,Android,18379,18379,13082,9734,8972,False,4,4,2019,1.0,0.7120000000000001,0.7440000000000001,0.922,0.488,True,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLC,direct,Desktop,14324,14189,11594,9480,8953,False,4,4,2019,0.991,0.8170000000000001,0.818,0.9440000000000001,0.631,False,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLC,direct,Mobile,16051,15873,11179,8246,7195,False,4,4,2019,0.9890000000000001,0.7040000000000001,0.738,0.873,0.45299999999999996,False,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLC,direct,iOS,4815,4680,3741,2968,2727,False,4,4,2019,0.972,0.799,0.7929999999999999,0.919,0.583,False,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLU,direct,Android,13866,13323,10941,8765,8355,False,4,4,2019,0.961,0.821,0.8009999999999999,0.953,0.627,True,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLU,direct,Desktop,5964,5882,5107,4109,3975,False,4,4,2019,0.986,0.868,0.805,0.9670000000000001,0.6759999999999999,False,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLU,direct,Mobile,7459,7274,5972,4538,4265,False,4,4,2019,0.975,0.821,0.76,0.94,0.586,False,False,False,False,False,False,False,False,False
2019-04-26 00:00:00+00:00,MLU,direct,iOS,4334,4216,3693,3011,2868,False,4,4,2019,0.973,0.8759999999999999,0.815,0.953,0.68,False,False,False,False,False,False,False,False,False
2019-04-27 00:00:00+00:00,MLA,cart,Android,0,6532,4663,3207,2905,False,5,4,2019,0.0,0.7140000000000001,0.688,0.9059999999999999,0.445,False,False,False,False,False,False,False,False,False
2019-04-27 00:00:00+00:00,MLA,cart,Desktop,0,3378,2676,2219,2160,False,5,4,2019,0.0,0.792,0.8290000000000001,0.973,0.639,False,False,False,False,False,False,False,False,False
2019-04-27 00:00:00+00:00,MLA,cart,Mobile,0,2268,1708,1143,1072,False,5,4,2019,0.0,0.753,0.669,0.938,0.473,False,False,False,False,False,False,False,False,False
2019-04-27 00:00:00+00:00,MLA,cart,iOS,0,1042,721,516,462,False,5,4,2019,0.0,0.6920000000000001,0.716,0.895,0.44299999999999995,False,False,False,False,False,False,False,False,True
2019-04-27 00:00:00+00:00,MLA,direct,Android,156252,148154,117873,76041,70248,False,5,4,2019,0.948,0.7959999999999999,0.645,0.924,0.474,False,False,False,False,False,False,False,False,False
2019-04-27 00:00:00+00:00,MLA,direct,Desktop,64159,60231,50439,37002,35758,False,5,4,2019,0.9390000000000001,0.8370000000000001,0.7340000000000001,0.966,0.594,False,False,False,False,False,False,False,False,False
2019-04-27 00:00:00+00:00,MLA,direct,Mobile,66497,62080,47368,30151,27826,False,5,4,2019,0.934,0.763,0.637,0.9229999999999999,0.44799999999999995,False,False,False,False,False,False,False,False,False
2019-04-27 00:00:00+00:00,MLA,direct,iOS,25920,23814,19587,14045,12992,False,5,4,2019,0.919,0.8220000000000001,0.7170000000000001,0.925,0.546,False,False,False,False,False,False,False,False,False
2019-04-27 00:00:00+00:00,MLC,direct,Android,17702,17702,12403,9137,8317,False,5,4,2019,1.0,0.701,0.737,0.91,0.47,True,False,False,False,False,False,False,False,False
2019-04-27 00:00:00+00:00,MLC,direct,Desktop,8478,8304,6774,5546,5236,False,5,4,2019,0.9790000000000001,0.816,0.8190000000000001,0.9440000000000001,0.631,False,False,False,False,False,False,False,False,False
2019-04-27 00:00:00+00:00,MLC,direct,Mobile,16780,16225,11466,8384,7236,False,5,4,2019,0.9670000000000001,0.7070000000000001,0.731,0.863,0.446,False,False,False,False,False,False,False,False,False
2019-04-27 00:00:00+00:00,MLC,direct,iOS,4570,4402,3354,2625,2391,False,5,4,2019,0.963,0.762,0.7829999999999999,0.9109999999999999,0.5429999999999999,False,False,False,False,False,False,False,False,False
2019-04-27 00:00:00+00:00,MLU,direct,Android,10670,10670,8082,6287,5951,False,5,4,2019,1.0,0.757,0.778,0.9470000000000001,0.5579999999999999,True,False,False,False,False,False,False,False,False
2019-04-27 00:00:00+00:00,MLU,direct,Desktop,3210,3185,2667,1974,1898,False,5,4,2019,0.992,0.8370000000000001,0.74,0.961,0.596,False,False,False,False,False,False,False,False,True
2019-04-27 00:00:00+00:00,MLU,direct,Mobile,6419,6268,5021,3807,3584,False,5,4,2019,0.976,0.8009999999999999,0.758,0.941,0.5720000000000001,False,False,False,False,False,False,False,False,False
2019-04-27 00:00:00+00:00,MLU,direct,iOS,3252,3124,2589,2013,1871,False,5,4,2019,0.961,0.8290000000000001,0.778,0.929,0.599,False,False,False,False,False,False,False,False,False
2019-04-28 00:00:00+00:00,MLA,cart,Android,0,6643,4716,3135,2872,False,6,4,2019,0.0,0.71,0.665,0.9159999999999999,0.43200000000000005,False,False,False,False,False,False,False,False,False
2019-04-28 00:00:00+00:00,MLA,cart,Desktop,0,3108,2399,1962,1884,False,6,4,2019,0.0,0.772,0.818,0.96,0.606,False,False,False,False,False,False,False,False,True
2019-04-28 00:00:00+00:00,MLA,cart,Mobile,0,2395,1692,1062,981,False,6,4,2019,0.0,0.706,0.628,0.924,0.41,False,False,False,False,False,False,False,False,True
2019-04-28 00:00:00+00:00,MLA,cart,iOS,0,1018,759,583,536,False,6,4,2019,0.0,0.746,0.768,0.919,0.527,False,False,False,False,False,False,False,False,False
2019-04-28 00:00:00+00:00,MLA,direct,Android,148392,139917,111101,69483,64134,False,6,4,2019,0.943,0.794,0.625,0.9229999999999999,0.45799999999999996,False,False,False,False,False,False,False,False,False
2019-04-28 00:00:00+00:00,MLA,direct,Desktop,56471,53542,44470,32252,31188,False,6,4,2019,0.948,0.831,0.725,0.9670000000000001,0.5820000000000001,False,False,False,False,False,False,False,False,False
2019-04-28 00:00:00+00:00,MLA,direct,Mobile,64414,60199,44803,27198,24948,False,6,4,2019,0.935,0.7440000000000001,0.607,0.917,0.414,False,False,False,False,False,False,False,False,False
2019-04-28 00:00:00+00:00,MLA,direct,iOS,25635,23677,19234,13604,12535,False,6,4,2019,0.924,0.812,0.7070000000000001,0.9209999999999999,0.529,False,False,False,False,False,False,False,False,False
2019-04-28 00:00:00+00:00,MLC,direct,Android,20341,20293,14078,10274,9352,False,6,4,2019,0.998,0.6940000000000001,0.73,0.91,0.461,False,False,False,False,False,False,False,False,False
2019-04-28 00:00:00+00:00,MLC,direct,Desktop,9467,9339,7638,6240,5887,False,6,4,2019,0.986,0.818,0.8170000000000001,0.943,0.63,False,False,False,False,False,False,False,False,False
2019-04-28 00:00:00+00:00,MLC,direct,Mobile,18844,18672,13011,9335,8096,False,6,4,2019,0.991,0.6970000000000001,0.7170000000000001,0.867,0.434,False,False,False,False,False,False,False,False,False
2019-04-28 00:00:00+00:00,MLC,direct,iOS,5644,5453,4181,3257,2944,False,6,4,2019,0.966,0.767,0.779,0.904,0.54,False,False,False,False,False,False,False,False,False
2019-04-28 00:00:00+00:00,MLU,direct,Android,9702,9702,7255,5571,5245,False,6,4,2019,1.0,0.748,0.768,0.941,0.541,False,False,False,False,False,False,False,False,False
2019-04-28 00:00:00+00:00,MLU,direct,Desktop,2784,2738,2352,1896,1829,False,6,4,2019,0.983,0.8590000000000001,0.8059999999999999,0.965,0.6679999999999999,False,False,False,False,False,False,False,False,False
2019-04-28 00:00:00+00:00,MLU,direct,Mobile,5775,5649,4462,3343,3143,False,6,4,2019,0.978,0.79,0.7490000000000001,0.94,0.556,False,False,False,False,False,False,False,False,False
2019-04-28 00:00:00+00:00,MLU,direct,iOS,2887,2776,2301,1753,1617,False,6,4,2019,0.9620000000000001,0.8290000000000001,0.762,0.922,0.5820000000000001,False,False,False,False,False,False,False,False,False
2019-04-29 00:00:00+00:00,MLA,cart,Android,0,8474,6184,4536,4199,False,0,4,2019,0.0,0.73,0.7340000000000001,0.9259999999999999,0.496,False,False,False,False,False,False,False,False,False
2019-04-29 00:00:00+00:00,MLA,cart,Desktop,0,6654,5209,4440,4312,False,0,4,2019,0.0,0.7829999999999999,0.852,0.971,0.648,False,False,False,False,False,False,False,False,False
2019-04-29 00:00:00+00:00,MLA,cart,Mobile,0,2793,2073,1461,1378,False,0,4,2019,0.0,0.742,0.705,0.943,0.493,False,False,False,False,False,False,False,False,False
2019-04-29 00:00:00+00:00,MLA,cart,iOS,0,1427,1033,828,752,False,0,4,2019,0.0,0.7240000000000001,0.802,0.9079999999999999,0.527,False,False,False,False,False,False,False,False,False
2019-04-29 00:00:00+00:00,MLA,direct,Android,196376,186544,151236,103537,97014,False,0,4,2019,0.95,0.8109999999999999,0.685,0.937,0.52,False,False,False,False,False,False,False,False,False
2019-04-29 00:00:00+00:00,MLA,direct,Desktop,121069,115072,97732,75177,73062,False,0,4,2019,0.95,0.8490000000000001,0.769,0.972,0.635,False,False,False,False,False,False,False,False,False
2019-04-29 00:00:00+00:00,MLA,direct,Mobile,80649,75943,58552,39623,36543,False,0,4,2019,0.9420000000000001,0.7709999999999999,0.677,0.922,0.48100000000000004,False,False,False,False,False,False,False,False,False
2019-04-29 00:00:00+00:00,MLA,direct,iOS,36547,33948,28438,21861,20358,False,0,4,2019,0.929,0.838,0.769,0.9309999999999999,0.6,False,False,False,False,False,False,False,False,False
2019-04-29 00:00:00+00:00,MLC,direct,Android,24553,22126,17229,12931,11809,False,0,4,2019,0.9009999999999999,0.779,0.7509999999999999,0.9129999999999999,0.534,True,False,False,False,False,False,False,False,False
2019-04-29 00:00:00+00:00,MLC,direct,Desktop,20955,20701,16776,13306,12562,False,0,4,2019,0.988,0.81,0.7929999999999999,0.9440000000000001,0.607,False,False,False,False,False,False,False,False,False
2019-04-29 00:00:00+00:00,MLC,direct,Mobile,21077,20901,14632,10830,9409,False,0,4,2019,0.992,0.7,0.74,0.8690000000000001,0.45,False,False,False,False,False,False,False,False,False
2019-04-29 00:00:00+00:00,MLC,direct,iOS,6594,6308,4891,3845,3519,False,0,4,2019,0.9570000000000001,0.775,0.7859999999999999,0.915,0.5579999999999999,False,False,False,False,False,False,False,False,False
2019-04-29 00:00:00+00:00,MLU,direct,Android,16839,11996,13635,11113,10621,False,0,4,2019,0.7120000000000001,1.0,0.815,0.956,0.885,True,False,False,False,False,False,False,False,True
